algo_index,algo_time_spent,total_time_spent,val_score,test_score,best_test_score_so_far
None,0.0,0.009225179068444849,0.0,0.0,0.0
0,0.75,0.027230309094139937,0.75,0.75,0.75
0,2.72,0.061586423325228325,0.77,0.77,0.77
0,4.95,0.124538787234844,0.78,0.79,0.79
0,9.12,0.2324614165283004,0.8,0.8,0.8
0,17.28,0.40063401671854104,0.81,0.81,0.81
0,33.16,0.634440098771873,0.81,0.81,0.81
0,63.49,0.9254747107980671,0.81,0.81,0.81
0,123.83,1.0,0.81,0.81,0.81
