algo_index,algo_time_spent,total_time_spent,val_score,test_score,best_test_score_so_far
None,0.0,0.009225179068444849,0.0,0.0,0.0
0,0.0,0.027230309094139937,0.0,0.0,0.0
13,0.0,0.061586423325228325,0.0,0.0,0.0
13,0.0,0.124538787234844,0.0,0.0,0.0
13,0.0,0.2324614165283004,0.0,0.0,0.0
13,15.99,0.40063401671854104,0.07,0.06,0.06
13,38.74,0.634440098771873,0.1,0.1,0.1
13,69.24,0.9254747107980671,0.14,0.13,0.13
13,120.7,1.0,0.18,0.18,0.18
