algo_index,algo_time_spent,total_time_spent,val_score,test_score,best_test_score_so_far
None,0.0,0.009225179068444849,0.0,0.0,0.0
0,0.0,0.027230309094139937,0.0,0.0,0.0
0,1.62,0.061586423325228325,0.8,0.8,0.8
0,4.81,0.124538787234844,0.8,0.8,0.8
0,10.12,0.2324614165283004,0.88,0.88,0.88
0,20.0,0.40063401671854104,0.92,0.92,0.92
0,38.22,0.634440098771873,0.93,0.93,0.93
0,73.55,0.9254747107980671,0.94,0.94,0.94
0,142.66,1.0,0.94,0.94,0.94
