None,0.0,24.0
0,20.65,48.0
0,20.65,72.0
0,20.65,96.0
0,20.65,120.0
0,20.65,144.0
0,20.65,168.0
0,20.65,192.0
0,20.65,216.0
0,20.65,240.0
0,20.65,264.0
10,19.8,288.0
10,19.8,312.0
12,20.96,336.0
12,20.96,360.0
12,20.96,384.0
12,20.96,408.0
12,20.96,432.0
12,20.96,456.0
12,20.96,480.0
12,20.96,521.3
0,38.39,563.22
12,45.55,640.0
0,72.67,731.1
0,72.67,916.58
12,185.61,1200.0
