None,0.0,24.0
0,9.69,48.0
1,23.21,72.0
1,23.21,96.0
1,23.21,120.0
1,23.21,144.0
1,23.21,168.0
1,23.21,192.0
1,23.21,216.0
1,23.21,240.0
1,23.21,264.0
10,20.1,288.0
10,20.1,312.0
12,21.03,336.0
12,21.03,360.0
12,21.03,384.0
15,23.08,408.0
15,23.08,432.0
15,23.08,456.0
15,23.08,480.0
15,23.08,526.42
15,23.08,572.58
15,47.06,666.7
15,90.96,686.08
15,90.96,868.0
15,175.13,1200.0
