None,0.0,24.0
0,15.26,48.0
0,15.26,72.0
0,15.26,96.0
0,15.26,120.0
0,15.26,144.0
0,15.26,168.0
0,15.26,192.0
0,15.26,216.0
0,15.26,240.0
0,15.26,264.0
0,15.26,288.0
0,15.26,312.0
0,15.26,336.0
0,15.26,360.0
0,15.26,384.0
0,15.26,408.0
0,15.26,432.0
0,15.26,456.0
0,15.26,480.0
0,15.26,523.76
0,15.26,554.28
0,30.12,640.06
15,84.12,700.3
15,84.12,868.54
15,165.36,1199.26
15,325.54,1200.0
